time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-03-23T02:25:37.300Z,38.7896652,-122.7598343,1.31,0.45,md,11.0,85.0,0.01094,0.06,nc,nc73709076,2022-03-23T03:00:14.812Z,"1km NNW of The Geysers, CA",earthquake,0.32,0.7,0.4,2.0,automatic,nc,nc
2022-03-23T02:19:45.650Z,35.9151667,-117.7055,8.89,0.77,ml,16.0,62.0,0.05539,0.14,ci,ci39974991,2022-03-23T02:23:27.249Z,"18km E of Little Lake, CA",earthquake,0.37,0.67,0.16,10.0,automatic,ci,ci
2022-03-23T02:18:15.130Z,17.8485,-66.863,6.58,1.54,md,4.0,254.0,,0.12,pr,pr71341518,2022-03-23T03:59:03.900Z,"14 km SSE of Guánica, Puerto Rico",earthquake,1.09,0.46,0.0877505116895372,4.0,reviewed,pr,pr
2022-03-23T01:59:58.791Z,61.8781,-151.1067,64.1,1.9,ml,,,,0.67,ak,ak0223rn0nvy,2022-03-23T02:27:53.031Z,"19 km SE of Skwentna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-03-23T01:58:44.790Z,34.2956667,-118.4243333,4.17,2.6,ml,63.0,42.0,0.04748,0.25,ci,ci39974975,2022-03-23T11:11:39.353Z,"2km NE of San Fernando, CA",earthquake,0.24,0.8,0.195,27.0,automatic,ci,ci
2022-03-23T01:55:54.199Z,23.385,121.5934,10.0,4.5,mb,,98.0,0.272,0.77,us,us6000h6v1,2022-03-23T05:27:33.118Z,"65 km S of Hualien City, Taiwan",earthquake,2.5,1.5,0.135,16.0,reviewed,us,us
2022-03-23T01:54:31.081Z,-14.1429,-14.2239,10.0,5.1,mb,,53.0,6.173,0.56,us,us6000h6v0,2022-03-23T02:16:03.040Z,southern Mid-Atlantic Ridge,earthquake,8.6,1.8,0.058,98.0,reviewed,us,us
2022-03-23T01:41:58.980Z,17.9681666666667,-66.9615,10.8,2.46,md,14.0,187.0,,0.19,pr,pr71341513,2022-03-23T03:20:54.280Z,"5 km WSW of Fuig, Puerto Rico",earthquake,0.49,0.72,0.170535164758914,8.0,reviewed,pr,pr
2022-03-23T01:39:27.133Z,62.2039,-145.7926,6.7,1.8,ml,,,,0.86,ak,ak0223rmwb49,2022-03-23T01:42:14.675Z,"16 km NW of Glennallen, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-23T01:29:17.334Z,35.6742,75.2714,10.0,4.0,mb,,90.0,2.607,1.3,us,us6000h6uv,2022-03-23T01:49:58.040Z,"53 km NW of Skardu, Pakistan",earthquake,8.2,1.9,0.156,11.0,reviewed,us,us
2022-03-23T01:22:34.450Z,38.8313332,-122.8059998,2.24,0.71,md,16.0,44.0,0.008542,0.02,nc,nc73709066,2022-03-23T01:39:16.279Z,"7km W of Cobb, CA",earthquake,0.28,0.6,0.14,2.0,automatic,nc,nc
2022-03-23T01:09:48.566Z,31.61619847,-104.0258586,5.540283203000001,1.7,ml,9.0,100.0,0.08491525215,0.2,tx,tx2022fscc,2022-03-23T09:44:19.557Z,"40 km NNW of Toyah, Texas",earthquake,1.764059546,1.989456689,0.2,6.0,reviewed,tx,tx
2022-03-23T00:59:59.080Z,32.6878333,-115.7736667,4.85,0.82,ml,13.0,93.0,0.05536,0.19,ci,ci39974951,2022-03-23T01:03:25.159Z,"21km ESE of Ocotillo, CA",earthquake,0.54,1.08,0.208,7.0,automatic,ci,ci
2022-03-23T00:57:06.615Z,62.787,-148.3695,50.1,1.8,ml,,,,0.55,ak,ak0223rmeot8,2022-03-23T01:00:17.998Z,"73 km SSE of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-03-23T00:56:55.132Z,38.4075,-118.7229,0.9,1.4,ml,11.0,147.68,0.06,0.195,nn,nn00835823,2022-03-23T01:01:41.484Z,"15 km SSW of Hawthorne, Nevada",earthquake,,2.8,0.32,7.0,automatic,nn,nn
2022-03-23T00:45:21.450Z,38.8046684,-122.8134995,2.37,0.84,md,13.0,83.0,0.01295,0.02,nc,nc73709061,2022-03-23T01:02:15.039Z,"6km WNW of The Geysers, CA",earthquake,0.31,0.67,,1.0,automatic,nc,nc
2022-03-23T00:28:05.850Z,38.8353348,-122.7928314,1.49,0.85,md,8.0,80.0,0.003633,0.01,nc,nc73709056,2022-03-23T00:44:13.945Z,"6km WNW of Cobb, CA",earthquake,0.35,0.83,,1.0,automatic,nc,nc
2022-03-23T00:23:55.697Z,37.4488,137.2724,10.0,4.5,mb,,88.0,1.169,0.62,us,us6000h6un,2022-03-23T00:53:08.040Z,"51 km NNE of Nanao, Japan",earthquake,5.5,1.9,0.068,63.0,reviewed,us,us
2022-03-23T00:23:50.334Z,13.8043,-91.4356,35.0,4.3,mb,,135.0,1.611,0.89,us,us6000h6uk,2022-03-23T01:10:42.645Z,"46 km SSW of Nueva Concepción, Guatemala",earthquake,7.8,2.0,0.072,54.0,reviewed,us,us
2022-03-23T00:02:31.240Z,17.989,-66.8525,12.27,2.28,md,6.0,165.0,,0.11,pr,pr71341508,2022-03-23T00:24:17.380Z,"3 km SE of Palomas, Puerto Rico",earthquake,0.47,0.82,0.085618061655806,3.0,reviewed,pr,pr
2022-03-22T23:59:32.090Z,31.67489531,-104.258708,2.352490234,2.0,ml,9.0,83.0,0.006225820637,0.2,tx,tx2022frzt,2022-03-23T10:20:07.197Z,"56 km SSE of Whites City, New Mexico",earthquake,0.9924603695,1.758852976,0.1,6.0,reviewed,tx,tx
2022-03-22T23:58:53.130Z,32.6063333,-115.5276667,1.86,1.76,ml,23.0,138.0,0.07441,0.26,ci,ci39974895,2022-03-23T00:36:46.909Z,"6km ENE of Progreso, B.C., MX",earthquake,0.48,0.43,0.188,19.0,reviewed,ci,ci
2022-03-22T23:56:58.952Z,64.5183,-150.6436,14.1,1.6,ml,,,,0.71,ak,ak0223qck7ke,2022-03-23T00:07:01.926Z,"53 km S of Manley Hot Springs, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-03-22T23:56:08.340Z,62.7225,-148.8454,50.1,1.5,ml,,,,0.85,ak,ak0223qck3ng,2022-03-23T00:00:03.304Z,"71 km ENE of Chase, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-03-22T23:53:28.530Z,17.9808333333333,-66.834,11.8,2.03,md,5.0,195.0,,0.16,pr,pr71341503,2022-03-23T00:01:24.250Z,"2 km SW of Indios, Puerto Rico",earthquake,0.87,0.96,0.154345272954988,5.0,reviewed,pr,pr
2022-03-22T23:36:20.380Z,38.8258324,-122.8010025,3.2,0.35,md,7.0,99.0,0.007492,0.01,nc,nc73709046,2022-03-22T23:53:22.607Z,"7km NW of The Geysers, CA",earthquake,0.57,2.91,,1.0,automatic,nc,nc
2022-03-22T23:28:52.843Z,63.0817,-150.5866,102.5,1.8,ml,,,,0.25,ak,ak0223qce6ti,2022-03-22T23:31:02.445Z,"65 km N of Petersville, Alaska",earthquake,,1.7,,,automatic,ak,ak
2022-03-22T23:24:00.980Z,38.7956667,-122.7626667,3.36,0.2,md,20.0,70.0,0.005463,0.02,nc,nc73709041,2022-03-23T04:17:25.306Z,"2km NNW of The Geysers, CA",earthquake,0.34,0.71,0.219,3.0,reviewed,nc,nc
2022-03-22T23:21:37.590Z,36.4518333,-121.0363333,0.39,2.14,md,55.0,43.0,0.01778,0.18,nc,nc73709036,2022-03-23T05:54:15.012Z,"13km SE of Pinnacles, CA",earthquake,0.19,0.26,0.283,53.0,reviewed,nc,nc
2022-03-22T23:09:22.090Z,35.047,-117.6646667,-0.78,1.94,ml,26.0,69.0,0.1153,0.13,ci,ci39974839,2022-03-23T00:30:43.101Z,"6km NNW of Boron, CA",quarry blast,0.29,31.61,0.151,28.0,reviewed,ci,ci
2022-03-22T23:09:10.060Z,19.1611671447754,-155.470504760742,35.8699989318848,2.00999999,md,31.0,100.0,,0.100000001,hv,hv72959472,2022-03-22T23:12:28.980Z,"4 km S of Pāhala, Hawaii",earthquake,0.86,1.50999999,1.57000005,10.0,automatic,hv,hv
2022-03-22T23:07:30.900Z,34.4431667,-117.9223333,11.64,0.73,ml,11.0,57.0,0.02794,0.13,ci,ci39974831,2022-03-23T00:27:12.941Z,"7km S of Pearblossom, CA",earthquake,0.34,0.54,0.097,11.0,reviewed,ci,ci
2022-03-22T23:05:27.460Z,38.8238335,-122.7636642,2.26,0.36,md,6.0,209.0,0.008231,0.01,nc,nc73709031,2022-03-22T23:07:02.478Z,"4km W of Cobb, CA",earthquake,0.88,1.35,,1.0,automatic,nc,nc
2022-03-22T23:02:13.570Z,44.3418333,-115.1706667,9.84,2.15,ml,9.0,82.0,0.813,0.23,mb,mb80541244,2022-03-22T23:52:13.090Z,"23 km NW of Stanley, Idaho",earthquake,0.61,1.26,0.182,9.0,reviewed,mb,mb
2022-03-22T22:59:35.260Z,35.7791667,-117.592,7.27,0.97,ml,16.0,145.0,0.03677,0.05,ci,ci39974823,2022-03-23T00:25:11.249Z,"17km W of Searles Valley, CA",earthquake,0.15,0.28,0.145,7.0,reviewed,ci,ci
2022-03-22T22:59:14.160Z,38.8251648,-122.7653351,2.05,0.21,md,6.0,132.0,0.006392,0.01,nc,nc73709026,2022-03-22T23:00:47.437Z,"4km W of Cobb, CA",earthquake,0.89,1.47,0.16,2.0,automatic,nc,nc
2022-03-22T22:58:54.750Z,38.8225,-122.7661667,1.9,1.54,md,51.0,45.0,0.00848,0.05,nc,nc73709021,2022-03-23T05:24:16.831Z,"4km W of Cobb, CA",earthquake,0.13,0.17,0.082,15.0,reviewed,nc,nc
2022-03-22T22:51:31.880Z,-8.296,-79.8098,37.28,4.2,mb,,138.0,4.689,0.78,us,us6000h6tz,2022-03-22T23:46:23.040Z,"73 km WSW of Santiago de Cao, Peru",earthquake,10.0,8.9,0.159,11.0,reviewed,us,us
2022-03-22T22:45:07.180Z,61.8069,-148.0897,29.6,2.1,ml,,,,0.87,ak,ak0223qbwb2h,2022-03-22T22:56:14.016Z,"19 km E of Chickaloon, Alaska",earthquake,,0.1,,,automatic,ak,ak
2022-03-22T22:43:24.540Z,23.4245,121.486,22.95,4.3,mb,,159.0,0.176,0.8,us,us6000h6ty,2022-03-22T23:10:06.040Z,"62 km S of Hualien City, Taiwan",earthquake,2.4,6.6,0.153,12.0,reviewed,us,us
2022-03-22T22:38:35.680Z,19.257999420166,-155.379669189453,29.3500003814697,2.24000001,md,34.0,135.0,,0.129999995,hv,hv72959467,2022-03-22T22:41:38.260Z,"12 km ENE of Pāhala, Hawaii",earthquake,0.64,0.790000021,1.08000004,17.0,automatic,hv,hv
2022-03-22T22:38:21.960Z,35.2196667,-120.3525,1.66,1.42,ml,22.0,67.0,0.1586,0.22,ci,ci39974783,2022-03-23T00:17:35.944Z,"23km NNE of Nipomo, CA",earthquake,0.37,0.86,0.182,15.0,reviewed,ci,ci
2022-03-22T22:36:35.140Z,38.8084984,-122.8225021,2.31,0.5,md,14.0,66.0,0.005229,0.02,nc,nc73709011,2022-03-22T22:38:12.705Z,"7km WNW of The Geysers, CA",earthquake,0.29,0.65,0.36,2.0,automatic,nc,nc
2022-03-22T22:36:04.680Z,19.2329998016357,-155.383331298828,30.6800003051758,1.91999996,md,24.0,152.0,,0.140000001,hv,hv72959462,2022-03-22T22:39:20.330Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.7,1.10000002,1.0,12.0,automatic,hv,hv
2022-03-22T22:35:13.650Z,38.7921667,-122.8006667,3.38,0.08,md,23.0,48.0,0.00427,0.02,nc,nc73709006,2022-03-23T03:45:12.650Z,"4km WNW of The Geysers, CA",earthquake,0.24,0.3,0.214,4.0,reviewed,nc,nc
2022-03-22T22:21:29.360Z,33.6555,-116.7176667,13.06,0.3,ml,16.0,80.0,0.03895,0.06,ci,ci39974767,2022-03-23T00:12:02.914Z,"9km S of Idyllwild, CA",earthquake,0.21,0.4,0.137,6.0,reviewed,ci,ci
2022-03-22T22:21:23.490Z,23.4633,121.4992,19.89,4.2,mb,,103.0,0.198,0.84,us,us6000h6ts,2022-03-22T23:00:08.040Z,"57 km S of Hualien City, Taiwan",earthquake,3.1,4.8,0.263,4.0,reviewed,us,us
2022-03-22T22:18:23.080Z,33.9556667,-116.7215,19.18,0.84,ml,22.0,65.0,0.1028,0.09,ci,ci39974759,2022-03-22T22:44:45.746Z,"7km NE of Cabazon, CA",earthquake,0.18,0.45,0.108,11.0,reviewed,ci,ci
2022-03-22T22:10:07.900Z,18.0531666666667,-66.7518333333333,12.58,2.28,md,10.0,144.0,,0.12,pr,pr71341483,2022-03-22T22:30:20.840Z,"1 km S of Santo Domingo, Puerto Rico",earthquake,0.34,0.65,0.0310732599876826,4.0,reviewed,pr,pr
2022-03-22T22:09:54.510Z,35.3686667,-117.8811667,7.0,0.86,ml,17.0,101.0,0.1051,0.19,ci,ci39974751,2022-03-22T22:37:49.610Z,"22km W of Johannesburg, CA",earthquake,0.42,2.1,0.087,4.0,reviewed,ci,ci
2022-03-22T22:06:07.218Z,62.3164,-149.4504,44.5,1.8,ml,,,,0.93,ak,ak0223qbny5e,2022-03-22T22:28:14.280Z,"27 km NE of Susitna North, Alaska",earthquake,,1.0,,,automatic,ak,ak
2022-03-22T22:05:05.130Z,38.792,-122.7308333,1.91,1.77,md,57.0,42.0,0.009888,0.04,nc,nc73709001,2022-03-23T04:43:16.456Z,"3km NE of The Geysers, CA",earthquake,0.13,0.22,0.181,26.0,reviewed,nc,nc
2022-03-22T22:02:54.320Z,19.2328338623047,-155.386505126953,31.3500003814697,2.18,ml,42.0,146.0,,0.119999997,hv,hv72959432,2022-03-22T22:49:51.040Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.53,0.680000007,4.39,7.0,automatic,hv,hv
2022-03-22T22:02:16.430Z,17.9281666666667,-66.801,10.68,2.47,md,12.0,223.0,,0.09,pr,pr71341478,2022-03-22T22:23:42.800Z,"7 km SSE of Indios, Puerto Rico",earthquake,0.49,0.69,0.176131515556176,6.0,reviewed,pr,pr
2022-03-22T22:00:32.205Z,62.0471,-151.3073,73.1,1.5,ml,,,,0.66,ak,ak0223qbmpsk,2022-03-22T22:03:21.526Z,"7 km NE of Skwentna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-03-22T21:59:11.860Z,38.7983333,-122.8126667,2.52,1.88,md,69.0,30.0,0.01249,0.12,nc,nc73708996,2022-03-23T00:26:15.825Z,"5km WNW of The Geysers, CA",earthquake,0.18,0.28,0.206,30.0,reviewed,nc,nc
2022-03-22T21:55:52.976Z,63.3195,-144.9704,7.4,1.1,ml,,,,0.26,ak,ak0223qbd450,2022-03-22T22:00:09.273Z,"40 km SSW of Dry Creek, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-03-22T21:53:44.583Z,53.5576,-166.7529,76.6,1.5,ml,,,,0.3,ak,ak0223qbcoiq,2022-03-22T22:08:52.877Z,"38 km SSW of Unalaska, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2022-03-22T21:46:59.720Z,19.1816673278809,-155.487838745117,33.5299987792969,1.84000003,md,28.0,76.0,,0.159999996,hv,hv72959422,2022-03-22T21:49:59.830Z,"2 km SSW of Pāhala, Hawaii",earthquake,0.72,0.980000019,0.870000005,7.0,automatic,hv,hv
2022-03-22T21:41:07.934Z,23.3749,121.4514,15.65,4.7,mwr,,96.0,0.142,0.61,us,us6000h6tc,2022-03-22T22:38:58.040Z,"68 km SSW of Hualien City, Taiwan",earthquake,3.4,4.3,0.062,25.0,reviewed,us,us
2022-03-22T21:40:11.210Z,17.8418333333333,-66.8933333333333,15.36,2.41,md,7.0,256.0,,0.09,pr,pr71341468,2022-03-22T21:55:18.180Z,"14 km S of Guánica, Puerto Rico",earthquake,0.68,1.01,0.0676347786557172,3.0,reviewed,pr,pr
2022-03-22T21:37:57.540Z,38.833,-122.8113333,2.11,0.41,md,25.0,44.0,0.009641,0.02,nc,nc73708991,2022-03-22T22:35:22.932Z,"8km W of Cobb, CA",earthquake,0.19,0.42,0.151,3.0,reviewed,nc,nc
2022-03-22T21:29:46.929Z,-23.8642,-66.5426,191.76,4.6,mb,,58.0,1.756,1.03,us,us6000h6t3,2022-03-22T22:09:00.040Z,"45 km NNW of San Antonio de los Cobres, Argentina",earthquake,2.9,6.5,0.045,144.0,reviewed,us,us
2022-03-22T21:29:46.670Z,39.4216667,-110.3121667,-1.7,1.61,md,6.0,195.0,0.01031,0.04,uu,uu60486687,2022-03-22T22:50:33.180Z,"15 km SSE of Sunnyside, Utah",earthquake,1.59,1.04,0.155,5.0,reviewed,uu,uu
2022-03-22T21:25:38.020Z,37.3573333,-121.7108333,8.63,0.89,md,16.0,64.0,0.05661,0.06,nc,nc73708986,2022-03-22T22:47:24.012Z,"10km E of Alum Rock, CA",earthquake,0.27,0.39,0.264,16.0,reviewed,nc,nc
2022-03-22T21:14:42.340Z,19.167667388916,-155.485000610352,30.9099998474121,2.1099999,md,32.0,99.0,,0.100000001,hv,hv72959402,2022-03-22T21:18:12.420Z,"3 km S of Pāhala, Hawaii",earthquake,0.69,1.42999995,1.72000003,14.0,automatic,hv,hv
2022-03-22T21:13:22.210Z,33.0491667,-115.0013333,-0.2,1.39,ml,9.0,145.0,0.07918,0.27,ci,ci39974711,2022-03-22T22:33:35.663Z,"44km NE of Holtville, CA",quarry blast,1.06,31.61,0.039,4.0,reviewed,ci,ci
2022-03-22T21:11:16.580Z,19.1483325958252,-155.47966003418,31.5400009155273,1.78999996,md,18.0,208.0,,0.119999997,hv,hv72959397,2022-03-22T21:14:36.370Z,"6 km S of Pāhala, Hawaii",earthquake,1.06,1.36000001,1.88999999,4.0,automatic,hv,hv
2022-03-22T20:56:40.490Z,17.9691666666667,-66.9315,13.9,2.45,md,13.0,188.0,,0.14,pr,pr71341453,2022-03-22T21:24:25.130Z,"2 km W of Guánica, Puerto Rico",earthquake,0.65,0.44,0.143851814314085,6.0,reviewed,pr,pr
2022-03-22T20:54:03.710Z,38.8326683,-122.8111649,2.11,0.85,md,15.0,49.0,0.009299,0.01,nc,nc73708971,2022-03-22T20:55:37.127Z,"8km W of Cobb, CA",earthquake,0.26,0.64,,1.0,automatic,nc,nc
2022-03-22T20:52:01.858Z,38.1413,-117.9904,2.8,1.5,ml,13.0,138.26,0.025,0.0964,nn,nn00835786,2022-03-22T21:10:27.811Z,"29 km SSE of Mina, Nevada",earthquake,,1.0,0.56,4.0,reviewed,nn,nn
2022-03-22T20:50:42.790Z,38.8051682,-122.7833328,0.72,0.35,md,8.0,94.0,0.00834,0.02,nc,nc73708966,2022-03-22T20:52:17.206Z,"4km NW of The Geysers, CA",earthquake,0.44,0.89,,1.0,automatic,nc,nc
2022-03-22T20:29:57.235Z,23.4085,121.5322,10.0,5.8,mww,,35.0,0.216,0.79,us,us6000h6sl,2022-03-23T08:53:25.121Z,"63 km S of Hualien City, Taiwan",earthquake,4.1,1.7,0.059,28.0,reviewed,us,us
2022-03-22T20:26:26.994Z,38.5217,-119.5124,5.7,1.3,ml,13.0,123.04,0.061,0.0788,nn,nn00835784,2022-03-22T20:54:52.613Z,"3 km WNW of Walker, California",earthquake,,1.6,0.41,4.0,reviewed,nn,nn
2022-03-22T20:21:41.305Z,40.1649,-119.6308,7.6,0.0,ml,3.0,243.51,0.078,0.025,nn,nn00835822,2022-03-23T02:38:56.172Z,"23 km N of Sutcliffe, Nevada",earthquake,,13.7,0.0,1.0,reviewed,nn,nn
2022-03-22T20:14:38.320Z,35.6946667,-117.5155,6.59,0.21,ml,6.0,163.0,0.1163,0.08,ci,ci39974663,2022-03-22T20:43:03.797Z,"13km SW of Searles Valley, CA",earthquake,1.32,0.71,0.091,2.0,reviewed,ci,ci
2022-03-22T19:35:53.100Z,38.8265,-122.8111667,0.62,0.45,md,26.0,39.0,0.003216,0.03,nc,nc71127499,2022-03-22T20:18:28.344Z,"7km NW of The Geysers, CA",earthquake,0.15,0.32,0.25,4.0,reviewed,nc,nc
2022-03-22T19:35:45.670Z,38.7986667,-122.811,3.34,0.37,md,28.0,69.0,0.01204,0.02,nc,nc73708956,2022-03-22T20:30:16.141Z,"5km WNW of The Geysers, CA",earthquake,0.24,0.5,0.138,4.0,reviewed,nc,nc
2022-03-22T19:35:02.124Z,23.4964,121.6059,10.0,5.7,mb,,50.0,0.301,0.95,us,us6000h6s3,2022-03-23T11:06:41.579Z,"53 km S of Hualien City, Taiwan",earthquake,5.4,1.7,0.033,329.0,reviewed,us,us
2022-03-22T19:22:37.950Z,36.576,-121.4221667,-0.43,0.95,md,17.0,57.0,0.02683,0.13,nc,nc73708951,2022-03-22T20:07:26.759Z,"8km NNE of Gonzales, CA",quarry blast,0.35,31.61,0.262,13.0,reviewed,nc,nc
2022-03-22T19:20:34.790Z,38.8138351,-122.8278351,1.87,0.85,md,16.0,59.0,0.00507,0.02,nc,nc73708946,2022-03-22T19:22:11.331Z,"7km WNW of The Geysers, CA",earthquake,0.24,0.68,,1.0,automatic,nc,nc
2022-03-22T19:17:00.605Z,38.1575,-117.9122,11.9,1.7,ml,16.0,107.78,0.042,0.1314,nn,nn00835781,2022-03-22T20:42:21.845Z,"31 km SSE of Mina, Nevada",earthquake,,0.9,0.39,7.0,reviewed,nn,nn
2022-03-22T19:16:12.370Z,38.7921667,-122.7638333,2.27,-0.04,md,13.0,94.0,0.009039,0.02,nc,nc73708941,2022-03-22T19:27:22.746Z,"2km NNW of The Geysers, CA",earthquake,0.23,0.35,0.132,3.0,reviewed,nc,nc
2022-03-22T19:14:54.901Z,23.4265,121.5633,14.45,4.3,mb,,97.0,0.664,0.83,us,us6000h6rw,2022-03-23T03:31:41.040Z,"61 km S of Hualien City, Taiwan",earthquake,2.7,4.8,0.096,31.0,reviewed,us,us
2022-03-22T19:14:37.600Z,17.952,-67.0848333333333,11.5,1.57,md,4.0,272.0,,0.04,pr,pr71341463,2022-03-22T21:01:35.800Z,"4 km WSW of La Parguera, Puerto Rico",earthquake,0.71,0.58,0.0645622436903621,4.0,reviewed,pr,pr
2022-03-22T19:10:24.169Z,36.6305,-116.0301,8.0,0.2,ml,8.0,213.5,0.063,0.0986,nn,nn00835790,2022-03-22T21:16:41.079Z,"32 km WNW of Indian Springs, Nevada",earthquake,,3.0,0.06,3.0,reviewed,nn,nn
2022-03-22T19:05:06.430Z,35.8635,-117.6826667,6.44,0.68,ml,16.0,82.0,0.08402,0.09,ci,ci39974615,2022-03-22T19:23:47.444Z,"22km ESE of Little Lake, CA",earthquake,0.14,0.43,0.144,5.0,reviewed,ci,ci
2022-03-22T18:52:01.450Z,39.4208333,-110.3181667,-1.37,1.8,md,7.0,193.0,0.006284,0.06,uu,uu60486662,2022-03-22T19:55:08.090Z,Utah,earthquake,0.97,0.33,0.512,7.0,reviewed,uu,uu
2022-03-22T18:50:19.190Z,19.175500869751,-155.490173339844,31.3299999237061,1.84000003,md,19.0,153.0,,0.150000006,hv,hv72959282,2022-03-22T18:53:37.540Z,"3 km SSW of Pāhala, Hawaii",earthquake,0.95,1.34000003,1.84000003,4.0,automatic,hv,hv
2022-03-22T18:48:12.410Z,40.8148333,-122.1261667,4.3,1.78,md,15.0,49.0,0.06923,0.3,nc,nc73708936,2022-03-22T20:16:17.048Z,"16km W of Round Mountain, CA",earthquake,0.63,31.61,0.173,14.0,reviewed,nc,nc
2022-03-22T18:46:48.650Z,35.8263333,-117.648,6.89,0.65,ml,13.0,85.0,0.04237,0.09,ci,ci39974607,2022-03-22T20:36:27.325Z,"23km WNW of Searles Valley, CA",earthquake,0.21,0.45,0.14,8.0,reviewed,ci,ci
2022-03-22T18:37:46.777Z,23.367,121.6863,10.0,5.1,mb,,73.0,0.358,0.7,us,us6000h6rv,2022-03-23T03:29:22.040Z,Taiwan,earthquake,4.8,1.7,0.042,183.0,reviewed,us,us
2022-03-22T18:33:08.610Z,38.8294983,-122.8056641,-0.03,0.85,md,12.0,81.0,0.007,0.01,nc,nc73708921,2022-03-22T18:34:41.802Z,"7km W of Cobb, CA",earthquake,0.2,0.69,,1.0,automatic,nc,nc
2022-03-22T18:31:27.480Z,33.479,-116.521,12.55,0.93,ml,18.0,75.0,0.06964,0.11,ci,ci39974599,2022-03-22T20:33:39.532Z,"16km ESE of Anza, CA",earthquake,0.26,0.51,0.2,5.0,reviewed,ci,ci
2022-03-22T18:29:44.440Z,38.8513336,-122.8508301,1.4,0.86,md,9.0,117.0,0.01748,0.02,nc,nc73708906,2022-03-22T18:31:22.022Z,"12km WNW of Cobb, CA",earthquake,0.34,0.65,0.01,2.0,automatic,nc,nc
2022-03-22T18:28:28.708Z,38.1443,-117.9882,3.6,2.3,ml,21.0,117.29,0.023,0.1454,nn,nn00835776,2022-03-22T18:54:04.349Z,"29 km SSE of Mina, Nevada",earthquake,,0.9,0.48,11.0,reviewed,nn,nn
2022-03-22T18:27:56.250Z,38.8518333,-122.8496704,1.34,0.37,md,6.0,119.0,0.01725,0.01,nc,nc73708901,2022-03-22T19:25:16.750Z,"12km WNW of Cobb, CA",earthquake,0.48,0.85,0.01,2.0,automatic,nc,nc
2022-03-22T18:23:37.300Z,38.8544998,-122.8498306,1.47,0.53,md,7.0,129.0,0.01944,0.01,nc,nc73708896,2022-03-22T18:25:12.047Z,"12km WNW of Cobb, CA",earthquake,0.48,0.58,0.23,2.0,automatic,nc,nc
2022-03-22T18:18:33.620Z,35.6121667,-117.4605,5.65,1.54,ml,23.0,110.0,0.02565,0.11,ci,ci39974583,2022-03-22T20:31:44.220Z,"18km SSW of Searles Valley, CA",earthquake,0.21,0.43,0.194,14.0,reviewed,ci,ci
2022-03-22T18:16:03.960Z,38.8511667,-122.85,1.88,0.13,md,15.0,117.0,0.01692,0.03,nc,nc73708891,2022-03-22T20:27:29.811Z,"12km WNW of Cobb, CA",earthquake,0.24,0.38,0.037,3.0,reviewed,nc,nc
2022-03-22T18:15:17.096Z,38.1545,-118.2236,9.8,0.8,ml,9.0,175.41,0.208,0.1223,nn,nn00835821,2022-03-23T02:38:55.225Z,"28 km SSW of Mina, Nevada",earthquake,,9.0,0.44,3.0,reviewed,nn,nn
2022-03-22T18:14:34.499Z,36.5733,69.7275,167.88,4.2,mb,,67.0,0.875,0.33,us,us6000h6pe,2022-03-23T03:19:46.040Z,"Hindu Kush region, Afghanistan",earthquake,7.7,5.4,0.136,16.0,reviewed,us,us
2022-03-22T18:11:34.556Z,23.4163,121.491,23.24,4.6,mb,,86.0,0.179,0.69,us,us6000h6rr,2022-03-23T03:17:42.040Z,"63 km S of Hualien City, Taiwan",earthquake,3.8,5.3,0.081,45.0,reviewed,us,us
2022-03-22T18:06:33.920Z,33.4895,-116.754,6.89,0.64,ml,30.0,50.0,0.04495,0.13,ci,ci39974567,2022-03-22T19:20:40.983Z,"10km SW of Anza, CA",earthquake,0.16,0.39,0.128,15.0,reviewed,ci,ci
2022-03-22T18:01:02.289Z,14.2658,-93.7936,14.14,4.7,mb,,173.0,2.563,0.74,us,us6000h6p7,2022-03-23T03:14:28.040Z,"147 km SSW of La Esperanza (El Zapotal), Mexico",earthquake,9.6,7.7,0.061,80.0,reviewed,us,us
2022-03-22T17:59:07.910Z,33.1888333,-116.0353333,6.87,1.12,ml,33.0,50.0,0.05066,0.15,ci,ci39974559,2022-03-22T19:14:05.561Z,"10km ENE of Ocotillo Wells, CA",earthquake,0.17,0.41,0.072,10.0,reviewed,ci,ci
2022-03-22T17:55:25.623Z,59.1055,-149.1832,4.4,3.0,ml,,,,0.62,ak,ak0223q8zbno,2022-03-23T06:05:20.150Z,"108 km S of Lowell Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
